鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯
"新竹市","土地","港北段1地號","20.45","住","","","1130921","土地4建物0車位0","","","其他","","","","0","0","0","0","無","無","1546450","75621","","0","0","親友、員工、共有人或其他特殊關係間之交易；","0","0","0","無"
"新竹市","車位","新竹市新竹市中華路二段２６１號等","0","","","","1130924","土地0建物1車位1","","","其他","","","","35.94","0","0","0","無","有","2450000","","坡道平面","35.94","2450000","建物坐落地號：中央段1607地號；親友、員工、共有人或其他特殊關係間之交易；僅車位交易；","0","0","0","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市光華二街８１巷１０弄７９號","38.5","住","","","1130906","土地1建物1車位1","一層，夾層","六層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0830524","175.09","4","1","3","有","有","15000000","85670","坡道平面","0","0","親友、員工、共有人或其他特殊關係間之交易；","132.15","10.78","7.62","有"
"新竹市","土地","新航段286地號","90.84","","特定農業區","甲種建築用地","1130906","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","7400000","81462","","0","0","未登記建物；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市南港街３２巷３８弄２８號九樓之８","32.18","","一般農業區","甲種建築用地","1130906","土地1建物1車位0","九層","十層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1121030","106.38","3","2","2","有","有","7500000","70502","","0","0","親友、員工、共有人或其他特殊關係間之交易；","70.44","0","5.9","有"
"新竹市","房地(土地+建物)","新竹市新竹市明湖路１０１５巷１８號","387.18","都市：其他:甲種風景區","","","1130911","土地2建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","0950731","491.8","8","3","6","有","有","30600000","62220","","0","0","","455.45","10.17","26.18","無"
"新竹市","土地","中山段三小段410地號","1","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","244800","0","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市西濱路一段２７５巷１６號二樓之２","40.27","住","","","1130909","土地2建物1車位1","二層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130626","107.3","3","1","2","有","無","11000000","102516","一樓平面","0","0","","66.37","0","7","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市西濱路一段２７５巷１６號三樓之２","40.27","住","","","1130906","土地2建物1車位1","三層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130626","107.3","3","1","2","有","無","10000000","93197","一樓平面","0","0","","66.37","0","7","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市西濱路一段２７５巷１６號四樓之２","40.27","住","","","1130903","土地2建物1車位1","四層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130626","107.3","3","1","2","有","無","11500000","107176","一樓平面","0","0","","66.37","0","7","有"
"新竹市","土地","崙子段2060-4地號","14","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","2620800","187200","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","介壽段160地號","148.26","都市：其他:道路用地","","","1130920","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","16439069","110880","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","長春段321-5地號","271.01","都市：其他:道路用地","","","1130920","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","33561878","123840","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","長春段318地號","25.3","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","3133152","123840","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市育德街７２號七樓之２","13.72","商","","","1130904","土地1建物1車位1","七層","十層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","0870710","137.17","3","2","2","有","有","12580000","91711","升降機械","0","0","","80.7","0","12.77","有"
"新竹市","房地(土地+建物)","新竹市新竹市光華二街７２巷３５號","88","住","","","1130923","土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","0880115","238.27","4","3","4","有","無","5500000","23083","","0","0","親友、員工、共有人或其他特殊關係間之交易；","195.23","26.11","16.93","無"
"新竹市","房地(土地+建物)","新竹市新竹市經國路二段２１８巷１２弄５號４樓","26.46","住","","","1130904","土地1建物1車位0","四層","五層","公寓(5樓含以下無AE-)","住家用","鋼筋混凝土造","0750621","100.93","3","2","2","有","有","6800000","67373","","0","0","","75.21","0","9.49","無"
"新竹市","房地(土地+建物)","新竹市新竹市光復路一段２６８巷１２號５樓之２","14.38","商","","","1130915","土地1建物1車位0","五層","十六層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0850214","119.59","3","2","2","有","有","15000000","125429","","0","0","","79.96","1.73","11.46","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市世傑路９９號十四樓之１","32.15","住","","","1130908","土地1建物1車位2","十四層","二十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1060110","291.97","3","2","2","有","有","50500000","172963","坡道平面","65.9","0","","132","8.33","12.79","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市志平路１１１號六樓之１","55.93","","山坡地保育區","丙種建築用地","1130905","土地1建物1車位1","六層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼骨造","0960716","150.78","2","2","2","有","有","18580000","123226","坡道平面","26.39","0","","87.37","2.36","9.17","有"
"新竹市","房地(土地+建物)","新竹市新竹市新源街４４巷１５號","72","商","","","1130914","土地1建物1車位0","全","二層","透天厝","住商用","加強磚造","0660502","108.3","6","3","3","有","無","15500000","143121","","0","0","","108.3","0","0","無"
"新竹市","土地","崙子段499地號","16.5","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","3326400","201600","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","東山段一小段591-1地號","2.5","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","433350","173340","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","介壽段137-1地號","78.88","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","8746214","110880","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","介壽段165地號","302.02","都市：其他:道路用地","","","1130920","土地3建物0車位0","","","其他","","","","0","0","0","0","無","無","33487978","110880","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","中雅段90-35地號","27","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","2536920","93960","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","民富段965-1地號","67","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","7091280","105840","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","新興段573地號","126","都市：其他:道路用地","","","1130920","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","14444892","114642","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","新興段636地號","88","都市：其他:道路用地","","","1130920","土地2建物0車位0","","","其他","","","","0","0","0","0","無","無","7856640","89280","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","土地","西門段二小段64-1地號","13","都市：其他:道路用地","","","1130930","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","2960000","227692","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)","新竹市新竹市東大路四段２３７巷３之１號","72.56","住","","","1130903","土地2建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","1040501","175.2","4","3","4","有","無","13800000","78767","","0","0","頂樓加蓋；","171.67","0","3.53","無"
"新竹市","房地(土地+建物)","新竹市新竹市中山路５６號","98","商","","","1130928","土地2建物1車位0","全","一層","透天厝","其他","加強磚造","0690301","64.72","0","0","0","無","無","27600000","426452","","0","0","頂樓加蓋；","64.72","0","0","無"
"新竹市","土地","西濱段694地號","283.45","都市：其他:道路用地","","","1130925","土地1建物0車位0","","","其他","","","","0","0","0","0","無","無","13622767","48061","","0","0","包含公共設施保留地用地；","0","0","0","無"
"新竹市","房地(土地+建物)+車位","新竹市新竹市柴橋路５９巷７３號六樓","38.97","","山坡地保育區","丙種建築用地","1130916","土地5建物1車位1","六層","十一層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","","104.6","3","2","2","有","有","9600000","91787","坡道機械","0","0","","67.15","0","10.29","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市光復路二段２９５號５樓之３","19.11","住","","","1130912","土地1建物1車位1","五層","二十三層","住宅大樓(11層含以上有AE-)","商業用","鋼骨鋼筋混凝土造","0820821","297.41","3","0","0","有","有","21600000","72627","坡道平面","0","0","陽臺外推；","171.31","0","36.35","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市關新東路１１２號八樓","25.33","住","","","1130907","土地2建物1車位1","八層，見其他登記事項","九層","華廈(10層含以下有AE-)","辦公用","鋼筋混凝土造","1030312","105.99","2","2","2","有","有","18680000","176243","坡道機械","8.25","0","夾層；","44.18","4.39","5.1","有"
"新竹市","房地(土地+建物)","新竹市新竹市北大路３３８號１１樓之２","5.03","商","","","1130910","土地1建物1車位0","十一層","二十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","0860530","63.59","2","1","1","有","有","7800000","122661","","0","0","","39.85","0","8.67","有"
