土地移轉總面積平方公尺,都市土地使用分區,交易年月,建物大於1,車位數,樓層比例,建物型態,是否透天,是否投資透天,主要用途,屋齡缺失,屋齡,建物移轉總面積平方公尺,是否毛胚,建物現況格局-房,有無管理組織,單價,總價元,車位類別,車位總價元,特殊交易,電梯,latitude,longitude,與竹科距離_km,mean_price_per_unit,high_price_decorated
31.25,非,11104,0,1,0.928571429,大樓,0,0,住家用,1,0,147.7,0,3,1,62694.65132,9260000,平面,1300000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.5,大樓,0,0,住家用,1,0,147.7,0,3,1,60934.32634,9000000,平面,1300000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.142857143,大樓,0,0,住家用,1,0,147.7,0,3,1,56872.03791,8400000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11104,0,1,0.285714286,大樓,0,0,住家用,1,0,147.7,0,3,1,57819.90521,8540000,平面,1300000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11103,0,1,0.785714286,大樓,0,0,住家用,1,0,147.7,0,3,1,60595.8023,8950000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
31.25,非,11103,0,1,0.857142857,大樓,0,0,住家用,1,0,147.7,0,3,1,60866.62153,8990000,平面,1300000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
28.49,商,11012,0,1,0.384615385,大樓,0,0,住家用,1,0,157.59,0,3,1,59331.17584,9350000,平面,1300000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.49,商,11010,0,1,0.538461538,大樓,0,0,住家用,1,0,157.59,0,3,1,55523.82765,8750000,平面,1300000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
17.92,工,11309,0,2,0.2,大樓,0,0,住家用,0,15.2,196.17,0,3,1,171585.8694,33660000,平面,2600000,0,1,24.783899,121.0173902,1.184632387,162957.0938,0
25.15,住,10911,0,1,0.647058824,大樓,0,0,住家用,1,0,198.39,0,4,1,67543.727,13400000,平面,1300000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
29.74,住,10912,0,2,1,大樓,0,0,住家用,1,0,234,0,3,1,59743.58974,13980000,平面,2600000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
99.18,非,10912,0,2,0.4,華廈,0,0,住家用,1,0,241.59,0,3,0,69870.44166,16880000,平面,2600000,0,1,24.768812,120.968654,4.029295742,76917.41143,0
30.81,住,10911,0,2,0.705882353,大樓,0,0,住家用,1,0,242.39,0,4,1,61058.62453,14800000,平面,2600000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
32.41,住,10910,0,2,0.823529412,大樓,0,0,住家用,1,0,254.81,0,4,1,57650.79863,14690000,平面,2600000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.98,住,10910,0,1,0.411764706,大樓,0,0,住家用,1,0,133.63,0,2,1,61662.80027,8240000,平面,1320000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.98,住,10910,0,1,0.352941176,大樓,0,0,住家用,1,0,133.63,0,2,1,62785.3027,8390000,平面,1320000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.98,住,10910,0,1,0.588235294,大樓,0,0,住家用,1,0,133.63,0,2,1,61438.29978,8210000,平面,1320000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.13,住,10912,0,1,0.470588235,大樓,0,0,住家用,1,0,134.93,0,2,1,60846.36478,8210000,平面,1320000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.54,住,10912,0,1,0.235294118,大樓,0,0,住家用,1,0,137.93,0,2,1,58725.44044,8100000,平面,1320000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
22.65,住,10912,0,1,0.764705882,大樓,0,0,住家用,1,0,177.37,0,3,1,71601.73648,12700000,平面,1320000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
25.15,住,10912,0,1,0.117647059,大樓,0,0,住家用,1,0,198.39,0,4,1,72080.24598,14300000,平面,1320000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
16.98,住,10910,0,1,0.470588235,大樓,0,0,住家用,1,0,133.63,0,2,1,60839.63182,8130000,平面,1340000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.13,住,10911,0,1,0.411764706,大樓,0,0,住家用,1,0,134.93,0,2,1,63292.07737,8540000,平面,1340000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.13,住,10910,0,1,0.470588235,大樓,0,0,住家用,1,0,181.24,0,3,1,67810.63783,12290000,平面,1340000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
32.29,非,11001,0,1,0.428571429,大樓,0,0,住家用,1,0,148.12,0,3,1,82635.70078,12240000,平面,1350000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
28.43,商,11303,0,1,0.307692308,大樓,0,0,住家用,1,0,157.32,0,3,1,76659.0389,12060000,平面,1350000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,1
23.6,住,10912,0,1,0.529411765,大樓,0,0,住家用,1,0,186.19,0,3,1,64718.8356,12050000,平面,1350000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.6,住,10912,0,1,0.588235294,大樓,0,0,住家用,1,0,186.19,0,3,1,65148.50422,12130000,平面,1350000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
95.34,非,11004,0,2,0.8,華廈,0,0,住家用,1,0,232.95,0,3,0,68254.99034,15900000,平面,2700000,0,1,24.7692212,120.9682604,4.050987927,76917.41143,0
29.29,住,10912,0,2,0.294117647,大樓,0,0,住家用,1,0,229.12,0,3,1,58135.47486,13320000,平面,2720000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.13,住,10911,0,1,0.352941176,大樓,0,0,住家用,1,0,134.93,0,2,1,63736.75239,8600000,平面,1370000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.6,住,10910,0,1,0.235294118,大樓,0,0,住家用,1,0,186.19,0,3,1,63966.91552,11910000,平面,1370000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
21.13,住,10912,0,1,0.083333333,大樓,0,0,商業用,1,0,117.5,1,0,0,124936.1702,14680000,平面,1400000,0,1,24.8049311,120.9520188,6.033735605,91701.62562,1
26.8,非,11104,0,1,1,大樓,0,0,住家用,1,0,131.28,0,2,1,63071.29799,8280000,平面,1400000,0,1,24.8205968,120.9277313,9.010475856,58991.41808,0
26.83,非,11104,0,1,0.142857143,大樓,0,0,住家用,1,0,131.28,0,2,1,71297.98903,9360000,平面,1400000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,1
44.82,非,10907,0,1,0.333333333,華廈,0,0,其他,1,0,142.58,1,0,1,66944.87305,9545000,平面,1400000,0,1,24.7691069,120.9674726,4.130265579,76917.41143,0
31.25,非,11104,0,1,1,大樓,0,0,住家用,1,0,147.7,0,3,1,62965.47055,9300000,平面,1400000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
31.25,非,11104,0,1,0.142857143,大樓,0,0,住家用,1,0,147.7,0,3,1,59918.75423,8850000,平面,1400000,0,1,24.8206702,120.9276039,9.025676346,59581.21802,0
28.43,商,11303,0,1,0.230769231,大樓,0,0,住家用,1,0,154.22,0,3,1,78524.18623,12110000,平面,1400000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,1
28.49,商,11301,0,1,0.307692308,大樓,0,0,住家用,1,0,154.49,0,3,1,78516.40883,12130000,平面,1400000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,1
24.9,住,11001,0,1,0.285714286,大樓,0,0,住家用,1,0,154.77,0,3,0,76242.16579,11800000,平面,1400000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
24.9,住,10912,0,1,0.428571429,大樓,0,0,住家用,1,0,154.77,0,3,0,76952.89785,11910000,平面,1400000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
24.9,住,10912,0,1,0.571428571,大樓,0,0,住家用,1,0,154.77,0,3,0,79343.54203,12280000,平面,1400000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
27.66,住,11007,0,1,0.142857143,大樓,0,0,住家用,1,0,170.88,0,3,0,84854.86891,14500000,平面,1400000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
32.39,商,11101,0,1,0.076923077,大樓,0,0,住家用,1,0,177.95,0,3,1,57319.47176,10200000,平面,1400000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,0
28.42,住,10912,0,2,0.857142857,大樓,0,0,住家用,1,0,184.87,0,3,0,75728.89057,14000000,平面,2800000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
31.19,住,11001,0,2,0.857142857,大樓,0,0,住家用,1,0,200.98,0,3,0,75529.90347,15180000,平面,2800000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
91.49,非,11006,0,1,0.6,華廈,0,0,住家用,1,0,201.35,0,3,0,73503.84902,14800000,平面,1400000,0,1,24.7692212,120.9682604,4.050987927,76917.41143,0
95.34,非,11003,0,1,0.4,華廈,0,0,住家用,1,0,208.99,0,3,0,80386.62137,16800000,平面,1400000,0,1,24.7692212,120.9682604,4.050987927,76917.41143,0
37.47,住,11003,0,2,0.916666667,大樓,0,0,住家用,1,0,237.73,0,4,0,79922.60127,19000000,平面,2800000,0,1,24.8049251,120.9522487,6.012448739,91871.73095,0
37.47,住,11002,0,2,0.666666667,大樓,0,0,住家用,1,0,237.73,0,4,0,76431.24553,18170000,平面,2800000,0,1,24.8049251,120.9522487,6.012448739,91871.73095,0
16.98,住,10910,0,1,0.294117647,大樓,0,0,住家用,1,0,133.63,0,2,1,59866.79638,8000000,平面,1410000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.7,住,10911,0,1,0.588235294,大樓,0,0,住家用,1,0,185.55,0,3,1,68714.63217,12750000,平面,1410000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.6,住,10910,0,1,0.352941176,大樓,0,0,住家用,1,0,186.19,0,3,1,65524.46426,12200000,平面,1410000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
28.8,住,10912,0,2,0.705882353,大樓,0,0,住家用,1,0,225.24,0,3,1,62511.09927,14080000,平面,2830000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
17.69,住,10911,0,1,0.529411765,大樓,0,0,住家用,1,0,139.23,0,2,1,63061.12188,8780000,平面,1420000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.7,住,10911,0,1,0.647058824,大樓,0,0,住家用,1,0,185.55,0,3,1,69091.88898,12820000,平面,1420000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
24.66,住,10911,0,1,0.470588235,大樓,0,0,住家用,1,0,194.52,0,4,1,71972.03372,14000000,平面,1420000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
31.3,住,10910,0,2,0.882352941,大樓,0,0,住家用,1,0,246.19,0,4,1,62472.07441,15380000,平面,2850000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
24.16,住,11002,0,2,0.117647059,大樓,0,0,住家用,1,0,242.68,0,3,1,62881.16038,15260000,平面,2860000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
31.3,住,10912,0,2,0.235294118,大樓,0,0,住家用,1,0,246.27,0,4,1,60746.33532,14960000,平面,2880000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
31.3,住,10911,0,2,0.588235294,大樓,0,0,住家用,1,0,246.27,0,4,1,63751.16742,15700000,平面,2880000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
28.53,商,11306,0,1,0.153846154,大樓,0,0,住家用,1,0,157.72,0,3,1,73548.05985,11600000,平面,1450000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,1
25.15,住,10911,0,2,0.941176471,大樓,0,0,住家用,1,0,246.19,0,4,1,62553.31248,15400000,平面,2900000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.13,住,10912,0,1,0.235294118,大樓,0,0,住家用,1,0,181.24,0,3,1,66265.72501,12010000,平面,1460000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
18.37,住,10910,0,1,0.647058824,大樓,0,0,住家用,1,0,143.82,0,2,1,60839.93881,8750000,平面,1470000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
23.13,住,10911,0,1,0.529411765,大樓,0,0,住家用,1,0,181.24,0,3,1,70734.9371,12820000,平面,1470000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
25.15,住,10911,0,1,0.764705882,大樓,0,0,住家用,1,0,198.39,0,4,1,73088.36131,14500000,平面,1470000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
26.5,住,10911,0,1,0.692307692,大樓,0,0,住家用,1,0,153.7,0,3,0,82888.74431,12740000,平面,1500000,0,1,24.7985054,120.9502631,5.933408557,90926.37771,0
24.9,住,10912,0,1,0.357142857,大樓,0,0,住家用,1,0,154.77,0,3,0,78503.58597,12150000,平面,1500000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
27.16,住,10912,0,2,0.071428571,大樓,0,0,商業用,1,0,160.77,1,0,0,114822.4171,18460000,平面,3000000,0,1,24.8049178,120.9525292,5.986497556,92594.35411,1
27.66,住,10912,0,1,0.428571429,大樓,0,0,住家用,1,0,170.88,0,3,0,78183.5206,13360000,平面,1500000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
27.66,住,10912,0,1,0.642857143,大樓,0,0,住家用,1,0,170.88,0,3,0,78593.16479,13430000,平面,1500000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
27.66,住,10912,0,1,0.571428571,大樓,0,0,住家用,1,0,170.88,0,3,0,78417.603,13400000,平面,1500000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
27.66,住,10912,0,1,0.5,大樓,0,0,住家用,1,0,170.88,0,3,0,76661.98502,13100000,平面,1500000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
27.66,住,10911,0,1,0.714285714,大樓,0,0,住家用,1,0,170.88,0,3,0,79470.97378,13580000,平面,1500000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
56.9,非,10907,0,1,0.333333333,華廈,0,0,其他,1,0,172.65,1,0,1,69464.234,11993000,平面,1500000,0,1,24.7691069,120.9674726,4.130265579,76917.41143,0
28.42,住,11003,0,2,0.928571429,大樓,0,0,住家用,1,0,184.87,0,3,0,77676.2049,14360000,平面,3000000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
28.42,住,10912,0,2,0.785714286,大樓,0,0,住家用,1,0,184.87,0,3,0,76269.81122,14100000,平面,3000000,0,1,24.8049125,120.9523007,6.007101094,91891.89354,0
91.11,非,10911,0,1,0.8,華廈,0,0,住家用,1,0,202.35,0,3,0,73140.59797,14800000,平面,1500000,0,1,24.768812,120.968654,4.029295742,76917.41143,0
91.49,非,11010,0,1,0.6,華廈,0,0,住家用,1,0,202.45,0,3,0,73598.41936,14900000,平面,1500000,0,1,24.7691657,120.9682946,4.049824088,76917.41143,0
91.49,非,11002,0,1,0.8,華廈,0,0,住家用,1,0,202.45,0,3,0,71128.67375,14400000,平面,1500000,0,1,24.7692212,120.9682604,4.050987927,76917.41143,0
95.34,非,11001,0,1,0.4,華廈,0,0,住家用,1,0,210.09,0,3,0,79965.72897,16800000,平面,1500000,0,1,24.7692212,120.9682604,4.050987927,76917.41143,0
37.47,住,11003,0,2,0.166666667,大樓,0,0,住家用,1,0,237.73,0,4,0,84381.44113,20060000,平面,3000000,0,1,24.8049251,120.9522487,6.012448739,91871.73095,0
37.47,住,11003,0,2,0.5,大樓,0,0,住家用,1,0,237.73,0,4,0,75716.14857,18000000,平面,3000000,0,1,24.8049251,120.9522487,6.012448739,91871.73095,0
37.47,住,11002,0,2,0.583333333,大樓,0,0,住家用,1,0,237.73,0,4,0,77314.6006,18380000,平面,3000000,0,1,24.8049251,120.9522487,6.012448739,91871.73095,0
37.47,住,11002,0,2,0.75,大樓,0,0,住家用,1,0,237.73,0,4,0,78240.02019,18600000,平面,3000000,0,1,24.8049251,120.9522487,6.012448739,91871.73095,0
27.42,住,11307,0,2,0.708333333,大樓,0,0,住家用,0,12.6,239.85,0,4,1,166353.9712,39900000,平面,3000000,0,1,24.787434,121.0201452,1.573918991,163367.2887,0
99.18,非,10911,0,2,0.4,公寓,0,0,住家用,1,0,241.69,0,3,0,77785.59312,18800000,平面,3000000,0,0,24.7691657,120.9682946,4.049824088,76917.41143,0
99.18,非,10910,0,2,0.4,華廈,0,0,住家用,1,0,241.69,0,3,0,72820.55526,17600000,平面,3000000,0,1,24.7691657,120.9682946,4.049824088,76917.41143,0
43.03,住,11310,0,2,1,大樓,0,0,住家用,0,10.9,279.5,0,4,1,121645.7961,34000000,平面,3000000,0,1,24.8240772,120.9720862,5.817563085,101819.8795,1
124.55,非,10912,0,2,1,華廈,0,0,住家用,1,0,289.75,0,2,0,75237.27351,21800000,平面,3000000,0,1,24.768812,120.968654,4.029295742,76917.41143,0
28,工,11309,0,3,0.277777778,大樓,0,0,辦公用,0,16,291.46,1,0,1,119398.8884,34800000,平面,4500000,0,1,24.7847585,121.0179872,1.266476291,163788.6725,0
140.31,非,11010,0,2,0.2,華廈,0,0,住家用,1,0,322.23,0,4,0,82798.00143,26680000,平面,3000000,0,1,24.7692212,120.9682604,4.050987927,76917.41143,0
143.01,非,11012,0,2,0.2,華廈,0,0,住家用,1,0,327.73,0,4,0,88121.31938,28880000,平面,3000000,0,1,24.7693947,120.9680835,4.061375732,76917.41143,0
25.15,住,10910,0,1,0.529411765,大樓,0,0,住家用,1,0,198.39,0,4,1,68098.19043,13510000,平面,1510000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
25.15,住,10910,0,1,0.352941176,大樓,0,0,住家用,1,0,198.39,0,4,1,66737.23474,13240000,平面,1510000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
28.49,商,11303,0,1,0.230769231,大樓,0,0,住家用,1,0,161.28,0,3,1,76140.87302,12280000,平面,1550000,0,1,24.7640071,120.9135533,9.545530338,59352.29286,1
21.37,住,10910,0,1,0.058823529,大樓,0,0,其他,1,0,167.3,1,0,1,84399.28273,14120000,平面,1580000,0,1,24.8037093,120.950706,6.09843367,90369.89526,0
23.6,住,10911,0,1,0.176470588,大樓,0,0,住家用,1,0,186.19,0,3,1,65524.46426,12200000,平面,1580000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
26.74,住,11308,0,1,0.833333333,華廈,0,0,住家用,0,0.7,127.05,0,3,1,177882.7233,22600000,其他,1600000,0,1,24.8175472,120.9728768,5.198316034,106764.0734,1
20.12,住,10912,0,1,0.083333333,大樓,0,0,商業用,1,0,112.76,1,0,0,131961.6885,14880000,平面,1600000,0,1,24.8049343,120.9518956,6.045148168,91820.13909,1
26.79,住,10911,0,1,0.538461538,大樓,0,0,住家用,1,0,155.51,0,3,0,84367.56479,13120000,平面,1600000,0,1,24.7981603,120.9500884,5.938274405,90199.49559,0
34.94,住,10911,0,2,0.769230769,大樓,0,0,住家用,1,0,202.98,0,4,0,82914.57286,16830000,平面,3200000,0,1,24.7985054,120.9502631,5.933408557,90926.37771,0
37.47,住,11003,0,2,0.833333333,大樓,0,0,住家用,1,0,237.73,0,4,0,81394.85971,19350000,平面,3200000,0,1,24.8049251,120.9522487,6.012448739,91871.73095,0
37.47,住,11002,0,2,0.583333333,大樓,0,0,住家用,1,0,237.73,0,4,1,76136.79384,18100000,平面,3200000,0,1,24.8049251,120.9522487,6.012448739,91871.73095,0
36.38,非,11305,0,1,0.272727273,大樓,0,0,住家用,1,0,168.46,0,3,1,109818.3545,18500000,坡道機械,1610000,0,1,24.819683,120.9587267,6.369979846,89291.1235,1
23.13,住,10912,0,1,0.411764706,大樓,0,0,住家用,1,0,181.24,0,3,1,70348.70889,12750000,平面,1620000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
28.27,住,10912,0,1,0.294117647,大樓,0,0,住家用,1,0,223.51,0,4,1,59594.64901,13320000,平面,1660000,0,1,24.8020748,120.9507823,6.020941939,90261.14719,0
31.09,住,11308,0,2,1,大樓,0,0,住家用,0,0.2,180.61,0,3,0,108797.9625,19650000,平面,3350000,0,1,24.7985054,120.9502631,5.933408557,90926.37771,1
32.12,非,11211,0,1,0.4,華廈,0,0,住家用,1,0,105.12,0,3,1,129375.9513,13600000,平面,1700000,0,1,24.8054194,120.9490179,6.331637855,88841.02686,1
32.12,非,11209,0,1,0.8,華廈,0,0,住家用,1,0,105.52,0,3,1,131728.5823,13900000,平面,1700000,0,1,24.8054194,120.9490179,6.331637855,88841.02686,1
32.12,非,11212,0,1,1,華廈,0,0,住家用,1,0,110.73,0,3,1,127336.7651,14100000,平面,1700000,0,1,24.8054194,120.9490179,6.331637855,88841.02686,1
32.12,非,11210,0,1,0.6,華廈,0,0,住家用,1,0,110.73,0,3,1,127156.1456,14080000,平面,1700000,0,1,24.8054194,120.9490179,6.331637855,88841.02686,1
38.28,非,11302,0,1,0.6,華廈,0,0,住家用,1,0,122.74,0,3,1,136874.6945,16800000,平面,1700000,0,1,24.8054194,120.9490179,6.331637855,88841.02686,1
38.11,非,11210,0,1,0.4,華廈,0,0,住家用,1,0,122.99,0,3,1,135376.8599,16650000,平面,1700000,0,1,24.8054194,120.9490179,6.331637855,88841.02686,1
38.28,非,11308,0,1,1,華廈,0,0,住家用,1,0,123.13,0,3,1,141070.4134,17370000,平面,1700000,0,1,24.8054194,120.9490179,6.331637855,88841.02686,1
38.11,非,11308,0,1,0.6,華廈,0,0,住家用,1,0,127.69,0,3,1,131020.4401,16730000,平面,1700000,0,1,24.8054194,120.9490179,6.331637855,88841.02686,1
38.11,非,11209,0,1,1,華廈,0,0,住家用,1,0,127.89,0,3,1,135350.692,17310000,平面,1700000,0,1,24.8054194,120.9490179,6.331637855,88841.02686,1
31.49,住,11308,0,2,1,大樓,0,0,住家用,0,0.2,182.84,0,3,0,108017.9392,19750000,平面,3400000,0,1,24.7985054,120.9502631,5.933408557,90926.37771,1
35.89,住,10912,0,2,0.692307692,大樓,0,0,住家用,1,0,208.46,0,4,0,78240.42982,16310000,平面,3400000,0,1,24.7985054,120.9502631,5.933408557,90926.37771,0
36.22,住,11002,0,1,0.5,大樓,0,0,住家用,1,0,223.46,0,4,0,75404.99418,16850000,平面,1700000,0,1,24.8049251,120.9522487,6.012448739,91871.73095,0
36.38,非,11303,0,1,0.363636364,大樓,0,0,住家用,1,0,168.46,0,3,1,108334.3227,18250000,坡道機械,1710000,0,1,24.8200711,120.9592208,6.361321713,89605.64013,1
32.29,非,11007,0,1,0.285714286,大樓,0,0,住家用,1,0,148.11,0,3,1,90945.91857,13470000,平面,1750000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
33.36,非,11007,0,1,0.071428571,大樓,0,0,住家用,1,0,153.43,0,3,1,97243.04243,14920000,平面,1750000,0,1,24.822825,120.958609,6.614090137,89700.93734,0
32.29,非,11008,0,2,0.785714286,大樓,0,0,住家用,1,0,165.98,0,3,1,107302.0846,17810000,平面,3630000,0,1,24.822825,120.958609,6.614090137,89700.93734,1
26.74,住,11308,0,1,0.833333333,華廈,0,0,住家用,0,0.7,127.33,0,3,1,179062.2791,22800000,其他,1900000,0,1,24.8175472,120.9728768,5.198316034,106764.0734,1
22.1,住,10903,0,1,0.846153846,大樓,0,0,住家用,1,0,169.64,0,3,1,103277.5289,17520000,平面,1900000,0,1,24.7785704,121.0189757,1.360150075,157856.8285,0
17.97,商,11308,0,1,0.178571429,大樓,0,0,住家用,0,5.4,234.1,0,4,1,166595.472,39000000,平面,1900000,0,1,24.804262,120.9714958,4.292810131,151062.6225,0
82.15,住,11307,0,2,0.384615385,大樓,0,0,住家用,0,9.5,412.66,1,0,1,112732.0312,46520000,平面,3800000,0,1,24.8146643,120.9671456,5.366002679,108122.2543,0
32.82,非,11011,0,1,1,大樓,0,0,住家用,1,0,149.46,0,3,1,113542.0848,16970000,平面,1970000,0,1,24.822825,120.958609,6.614090137,89700.93734,1
27.8,住,10903,0,2,0.923076923,大樓,0,0,住家用,1,0,234.05,0,4,1,101345.8663,23720000,平面,4000000,0,1,24.7785704,121.0189757,1.360150075,157856.8285,0
33.9,住,11308,0,2,0.904761905,大樓,0,0,住家用,0,12,294,0,4,1,170068.0272,50000000,平面,4000000,0,1,24.7923562,121.015536,1.534930737,170177.356,0
42.87,商,11307,0,2,0.034482759,大樓,0,0,商業用,0,1.2,493.39,1,0,1,191086.159,94280000,平面,4000000,0,1,24.7906354,121.012086,1.176366269,166490.4723,0
36.38,非,11102,0,1,1,大樓,0,0,住家用,1,0,175.43,0,3,1,93598.58633,16420000,平面,2030000,0,1,24.819683,120.9587267,6.369979846,89291.1235,0
24.42,非,11101,0,1,0.214285714,大樓,0,0,住家用,1,0,117.68,0,2,1,113443.2359,13350000,平面,2050000,0,1,24.822825,120.958609,6.614090137,89700.93734,1
24.42,非,11103,0,1,0.642857143,大樓,0,0,住家用,1,0,115.86,0,2,1,124633.178,14440000,平面,2100000,0,1,24.822825,120.958609,6.614090137,89700.93734,1
