土地位置建物門牌(Geo),土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年,交易月,交易筆棟數,建物大於1,車位數,移轉層次,總樓層數,建物型態,主要用途,建築完成年,建築完成月,屋齡缺失,屋齡,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易,電梯
台灣新竹市新竹市延平路一段２７３號七樓之１,新竹市新竹市延平路一段２７３號七樓之１,37.47,住,110,2,建物1車位2,0,2,七層,十二層,大樓,住家用,113,7,1,0,237.73,4,2,2,無,18380000,坡道平面,60.2,3000000,0,有
台灣新竹市新竹市延平路一段２７３號九樓之１,新竹市新竹市延平路一段２７３號九樓之１,37.47,住,110,2,建物1車位2,0,2,九層,十二層,大樓,住家用,113,7,1,0,237.73,4,2,2,無,18600000,坡道平面,60.2,3000000,0,有
台灣新竹市新竹市延平路一段２７３號七樓之２,新竹市新竹市延平路一段２７３號七樓之２,37.47,住,110,2,建物1車位2,0,2,七層,十二層,大樓,住家用,113,7,1,0,237.73,4,2,2,有,18100000,坡道平面,60.2,3200000,0,有
台灣新竹市新竹市光華二街７２巷３５號,新竹市新竹市光華二街７２巷３５號,88,住,113,9,建物1車位0,0,0,全,四層,透天厝,住家用,88,1,0,25.8,238.27,4,3,4,無,5500000,,0,0,1,無
台灣新竹市新竹市延平路三段３３５巷１弄１９號,新竹市新竹市延平路三段３３５巷１弄１９號,81.44,住,113,6,建物1車位0,0,0,全,五層,透天厝,住家用,82,4,0,31.2,239.32,5,2,7,無,12500000,,0,0,0,無
台灣新竹市新竹市公道五路二段４１９之２號六樓之３,新竹市新竹市公道五路二段４１９之２號六樓之３,42.91,住,113,8,建物1車位2,0,2,六層,十三層,大樓,住家用,95,11,0,17.7,239.33,3,2,2,有,33000000,坡道平面,0,2400000,0,有
台灣新竹市新竹市關新路１８８號十七樓之８,新竹市新竹市關新路１８８號十七樓之８,27.42,住,113,7,建物1車位2,0,2,十七層,二十四層,大樓,住家用,100,11,0,12.6,239.85,4,2,2,有,39900000,坡道平面,0,3000000,0,有
台灣新竹市新竹市公道五路二段４２５之３號二樓之３,新竹市新竹市公道五路二段４２５之３號二樓之３,42.91,住,113,8,建物1車位2,0,2,二層,十三層,大樓,住家用,95,11,0,17.7,240.6,3,2,2,有,33000000,坡道平面,0,0,0,有
台灣新竹市新竹市仲生路５０號二樓之１,新竹市新竹市仲生路５０號二樓之１,99.18,非,109,12,建物1車位2,0,2,二層,五層,華廈,住家用,113,3,1,0,241.59,3,2,2,無,16880000,坡道平面,63.22,2600000,0,有
台灣新竹市新竹市仲生路５２號二樓之１,新竹市新竹市仲生路５２號二樓之１,99.18,非,109,11,建物1車位2,0,2,二層,五層,公寓,住家用,113,3,1,0,241.69,3,2,2,無,18800000,坡道平面,63.22,3000000,0,無
台灣新竹市新竹市仲生路５２號二樓之２,新竹市新竹市仲生路５２號二樓之２,99.18,非,109,10,建物1車位2,0,2,二層,五層,華廈,住家用,113,3,1,0,241.69,3,2,2,無,17600000,坡道平面,63.22,3000000,0,有
台灣新竹市新竹市竹香北路２８號十二樓之３,新竹市新竹市竹香北路２８號十二樓之３,30.81,住,109,11,建物1車位2,0,2,十二層,十七層,大樓,住家用,113,7,1,0,242.39,4,2,2,有,14800000,坡道平面,91.87,2600000,0,有
台灣新竹市新竹市竹香北路２８號二樓之１,新竹市新竹市竹香北路２８號二樓之１,24.16,住,110,2,建物1車位2,0,2,,十七層,大樓,住家用,113,7,1,0,242.68,3,2,2,有,15260000,坡道平面,104.36,2860000,0,有
台灣新竹市新竹市浸水街３９０巷６弄５號,新竹市新竹市浸水街３９０巷６弄５號,81.6,非,113,7,建物1車位0,0,0,全,五層,透天厝,住家用,99,6,0,14.1,245.75,5,2,4,無,16500000,,0,0,0,無
台灣新竹市新竹市中山路４０巷５１號及５３號,新竹市新竹市中山路４０巷５１號及５３號,47.96,商,113,9,建物1車位0,0,0,一層，二層，騎樓,七層,華廈,商業用,88,6,0,25.3,246.18,3,2,2,無,27500000,,0,0,0,有
台灣新竹市新竹市竹香北路２８號十七樓之３,新竹市新竹市竹香北路２８號十七樓之３,31.3,住,109,12,建物1車位2,0,2,十七層,十七層,大樓,住家用,113,7,1,0,246.19,4,2,2,有,14850000,坡道平面,95.74,2500000,0,有
台灣新竹市新竹市竹香北路２８號十六樓之３,新竹市新竹市竹香北路２８號十六樓之３,25.15,住,109,11,建物1車位2,0,2,十六層,十七層,大樓,住家用,113,7,1,0,246.19,4,2,2,有,15400000,坡道平面,95.74,2900000,0,有
台灣新竹市新竹市竹香北路２８號十五樓之３,新竹市新竹市竹香北路２８號十五樓之３,31.3,住,109,10,建物1車位2,0,2,十五層,十七層,大樓,住家用,113,7,1,0,246.19,4,2,2,有,15380000,坡道平面,95.74,2850000,0,有
台灣新竹市新竹市竹香北路２８號四樓之３,新竹市新竹市竹香北路２８號四樓之３,31.3,住,109,12,建物1車位2,0,2,四層,十七層,大樓,住家用,113,7,1,0,246.27,4,2,2,有,14960000,坡道平面,95.74,2880000,0,有
台灣新竹市新竹市竹香北路２８號十樓之３,新竹市新竹市竹香北路２８號十樓之３,31.3,住,109,11,建物1車位2,0,2,十層,十七層,大樓,住家用,113,7,1,0,246.27,4,2,2,有,15700000,坡道平面,95.74,2880000,0,有
台灣新竹市新竹市自由路６９號５樓之１,新竹市新竹市自由路６９號５樓之１,20.09,商,113,10,建物1車位1,0,1,五層,十二層,大樓,其他,80,12,0,32.8,246.65,0,0,0,有,15000000,坡道平面,0,0,0,有
台灣新竹市新竹市榮濱南路１７８號,新竹市新竹市榮濱南路１７８號,89.55,住,113,9,建物1車位0,0,0,全,五層,透天厝,住商用,104,3,0,9.6,250.61,5,2,4,無,21400000,,0,0,0,無
台灣新竹市新竹市光華北街３３號,新竹市新竹市光華北街３３號,62,住,113,9,建物1車位0,0,0,全,四層,透天厝,住家用,0,0,0,113.9,251.04,5,2,4,無,27000000,,0,0,0,無
台灣新竹市新竹市浸水街３８８之６號,新竹市新竹市浸水街３８８之６號,72.88,非,113,7,建物1車位0,0,0,全,五層,透天厝,住商用,99,6,0,14.1,252.75,5,2,4,無,18000000,,0,0,0,無
台灣新竹市新竹市公道五路二段４３５號,新竹市新竹市公道五路二段４３５號,72.33,住,113,8,建物1車位0,0,0,全,三層,透天厝,住商用,95,11,0,17.7,253.2,3,4,3,有,39280000,,0,0,0,有
台灣新竹市新竹市明湖路６４８巷１２２弄１３６號,新竹市新竹市明湖路６４８巷１２２弄１３６號,114.21,非,113,6,建物1車位0,0,0,全,三層,透天厝,住家用,85,3,0,28.3,253.73,5,3,3,有,12000000,,0,0,1,無
台灣新竹市新竹市牛埔南路１６３號,新竹市新竹市牛埔南路１６３號,325.89,工,113,10,建物1車位0,0,0,全,四層,透天厝,,63,6,0,50.4,254.62,3,2,2,無,31545327,,0,0,0,無
台灣新竹市新竹市竹香北路２８號十四樓之３,新竹市新竹市竹香北路２８號十四樓之３,32.41,住,109,10,建物1車位2,0,2,十四層,十七層,大樓,住家用,113,7,1,0,254.81,4,2,2,有,14690000,坡道平面,104.36,2600000,0,有
台灣新竹市新竹市園後街５９之１號,新竹市新竹市園後街５９之１號,63,住,111,12,建物1車位1,0,1,全,五層,透天厝,住家用,113,7,1,0,256.79,6,2,5,無,35500000,一樓平面,0,0,0,有
台灣新竹市新竹市經國路三段９２巷１６弄３９號七樓,新竹市新竹市經國路三段９２巷１６弄３９號七樓,29.18,住,113,9,建物1車位2,0,2,七層,十五層,大樓,住家用,99,8,0,14.1,256.94,4,2,2,有,13000000,坡道平面,58.52,0,1,有
台灣新竹市新竹市龍山東路２１２號八樓之５,新竹市新竹市龍山東路２１２號八樓之５,27.19,住,113,5,建物1車位2,0,2,八層,二十三層,大樓,住家用,102,11,0,10.4,258.5,3,2,2,有,39200000,坡道平面,56.2,0,0,有
台灣新竹市新竹市成功路１９２巷６２弄３８號,新竹市新竹市成功路１９２巷６２弄３８號,76.56,非,113,7,建物1車位0,0,0,全,四層,透天厝,住家用,83,10,0,29.7,258.74,4,2,3,有,16000000,,0,0,0,無
台灣新竹市新竹市武陵路１７５巷７號１８樓之１,新竹市新竹市武陵路１７５巷７號１８樓之１,25.86,住,113,7,建物1車位2,0,2,十八層,二十層,大樓,住家用,87,7,0,26,260.93,5,2,3,有,25000000,坡道平面,0,0,0,有
台灣新竹市新竹市經國路三段９２巷１６弄３９號六樓,新竹市新竹市經國路三段９２巷１６弄３９號六樓,29.18,住,113,9,建物1車位2,0,2,六層,十五層,大樓,住家用,99,8,0,14.1,260.99,4,2,2,有,24880000,坡道平面,62.58,0,0,有
台灣新竹市新竹市牛埔東路３３巷２３號,新竹市新竹市牛埔東路３３巷２３號,31.38,住,113,7,建物1車位2,0,2,全,三層,透天厝,住家用,97,1,0,16.6,263.79,4,2,3,有,24000000,坡道平面,65.42,0,0,有
台灣新竹市新竹市牛埔北路２６３號,新竹市新竹市牛埔北路２６３號,107.6,非,113,7,建物1車位0,0,0,全,五層,透天厝,住商用,100,2,0,13.5,265.23,3,2,4,無,24350000,,0,0,0,無
台灣新竹市新竹市新香街３５６巷８號,新竹市新竹市新香街３５６巷８號,203.82,非,113,9,建物1車位0,0,0,全,四層,透天厝,住家用,84,1,0,29.8,265.86,6,2,3,有,18000000,,0,0,0,無
台灣新竹市新竹市湳雅街１８６之４號,新竹市新竹市湳雅街１８６之４號,111,住,113,6,建物1車位0,0,0,全,四層,透天厝,住商用,85,1,0,28.5,267.16,3,2,2,無,35610000,,0,0,0,無
台灣新竹市新竹市公道五路二段３２７號十四樓,新竹市新竹市公道五路二段３２７號十四樓,38.09,住,113,9,建物1車位2,0,2,十四層,十四層,大樓,住家用,98,9,0,15,268.88,4,2,2,有,38880000,坡道平面,0,0,0,有
台灣新竹市新竹市新香街２１７巷６號,新竹市新竹市新香街２１７巷６號,198.3,非,113,9,建物1車位0,0,0,全,四層,透天厝,住家用,82,12,0,30.7,276.95,7,2,4,無,23000000,,0,0,0,無
台灣新竹市新竹市金竹路１５６號十四樓之２,新竹市新竹市金竹路１５６號十四樓之２,43.03,住,113,10,建物1車位2,0,2,十四層,十四層,大樓,住家用,103,1,0,10.9,279.5,4,2,2,有,34000000,坡道平面,0,3000000,0,有
台灣新竹市新竹市明湖路４４３巷１９號,新竹市新竹市明湖路４４３巷１９號,310.92,其,113,8,建物1車位0,0,0,全,三層,透天厝,其他,77,10,0,35.8,281.87,11,3,5,有,28690000,,0,0,0,無
台灣新竹市新竹市中正路２０６號,新竹市新竹市中正路２０６號,117,商,113,7,建物1車位0,0,0,全,三層,透天厝,商業用,0,0,0,113.7,285,7,3,3,無,54540543,,0,0,0,無
台灣新竹市新竹市公道五路二段４２５之２號十三樓之１,新竹市新竹市公道五路二段４２５之２號十三樓之１,52.91,住,113,8,建物1車位2,0,2,十三層,十三層,大樓,住家用,95,11,0,17.7,286.15,4,2,2,有,39800000,坡道平面,0,0,0,有
台灣新竹市新竹市閑谷街５１巷４６號,新竹市新竹市閑谷街５１巷４６號,281.8,非,113,10,建物1車位0,0,0,全,三層,透天厝,住家用,101,3,0,12.7,289.72,4,2,4,有,35380000,,0,0,0,無
台灣新竹市新竹市仲生路５８號五樓之２,新竹市新竹市仲生路５８號五樓之２,124.55,非,111,4,建物1車位2,0,2,五層，見其他登記事項,五層,華廈,住家用,113,3,1,0,289.75,2,2,2,無,20000000,坡道平面,63.22,2000000,0,有
台灣新竹市新竹市仲生路５０號五樓之１,新竹市新竹市仲生路５０號五樓之１,124.55,非,109,12,建物1車位2,0,2,五層，見其他登記事項,五層,華廈,住家用,113,3,1,0,289.75,2,2,2,無,21800000,坡道平面,63.22,3000000,0,有
台灣新竹市新竹市關新路２７號五樓之１,新竹市新竹市關新路２７號五樓之１,28,工,113,9,建物1車位3,0,3,五層,十八層,大樓,辦公用,97,9,0,16,291.46,0,0,0,有,34800000,坡道平面,0,4500000,0,有
台灣新竹市新竹市世傑路９９號十四樓之１,新竹市新竹市世傑路９９號十四樓之１,32.15,住,113,9,建物1車位2,0,2,十四層,二十四層,大樓,住家用,106,1,0,7.8,291.97,3,2,2,有,50500000,坡道平面,65.9,0,0,有
台灣新竹市新竹市龍山東路２８８號三樓之３,新竹市新竹市龍山東路２８８號三樓之３,39.57,住,113,3,建物1車位2,0,2,三層,二十四層,大樓,住家用,101,7,0,11.6,292.82,3,2,3,有,37200000,坡道平面,67.42,0,0,有
台灣新竹市新竹市慈濟路２５６號十九樓,新竹市新竹市慈濟路２５６號十九樓,33.9,住,113,8,建物1車位2,0,2,十九層,二十一層,大樓,住家用,101,8,0,12,294,4,2,2,有,50000000,坡道平面,0,4000000,0,有
台灣新竹市新竹市慈濟路２６０號十三樓,新竹市新竹市慈濟路２６０號十三樓,33.79,住,113,8,建物1車位2,0,2,十三層,二十一層,大樓,住家用,101,8,0,12,295.91,4,2,2,有,50880000,坡道平面,0,0,0,有
台灣新竹市新竹市占梅路３２號,新竹市新竹市占梅路３２號,39.77,商,113,7,建物1車位0,0,0,一層，二層,二十四層,大樓,商業用,110,1,0,3.6,297.38,0,0,0,有,57000000,,0,0,0,有
台灣新竹市新竹市光復路二段２９５號５樓之３,新竹市新竹市光復路二段２９５號５樓之３,19.11,住,113,9,建物1車位1,0,1,五層,二十三層,大樓,商業用,82,8,0,31.1,297.41,3,0,0,有,21600000,坡道平面,0,0,0,有
台灣新竹市新竹市明湖路１００９之７號,新竹市新竹市明湖路１００９之７號,255.43,其,113,8,建物1車位0,0,0,全,三層,透天厝,住家用,103,7,0,10.1,300.18,5,2,5,有,39500000,,0,0,0,有
台灣新竹市新竹市國光街２５號三樓之２,新竹市新竹市國光街２５號三樓之２,50.13,住,113,4,建物1車位2,0,2,三層,十五層,大樓,住家用,103,8,0,9.6,304.73,4,2,2,有,37880000,坡道平面,59.66,0,0,有
台灣新竹市新竹市麗山街９巷１５號,新竹市新竹市麗山街９巷１５號,220.37,非,113,8,建物1車位0,0,0,全,二層,透天厝,工業用,87,11,0,25.7,309.94,6,3,4,有,17900000,,0,0,0,無
台灣新竹市新竹市東山街４９巷３號,新竹市新竹市東山街４９巷３號,76.8,住,113,8,建物3車位0,1,0,一層，二層,五層,公寓,住家用,78,3,0,35.5,316.86,8,4,4,無,26000000,,0,0,0,無
台灣新竹市新竹市中華路六段２３１之５號,新竹市新竹市中華路六段２３１之５號,129.62,非,113,5,建物1車位0,0,0,全,四層,透天厝,住家用,95,12,0,17.3,317.17,4,2,3,有,14200000,,0,0,1,無
台灣新竹市新竹市仲生路５６號,新竹市新竹市仲生路５６號,140.31,非,110,10,建物1車位2,0,2,一層,五層,華廈,住家用,113,3,1,0,322.23,4,2,3,無,26680000,坡道平面,63.22,3000000,0,有
台灣新竹市新竹市關新東路１９２號十一樓,新竹市新竹市關新東路１９２號十一樓,43.63,住,113,3,建物1車位3,0,3,十一層,十四層,大樓,住家用,100,12,0,12.1,322.67,3,2,2,有,49980000,坡道平面,102.39,0,0,有
台灣新竹市新竹市港南二街９５號,新竹市新竹市港南二街９５號,133.18,非,113,9,建物1車位0,0,0,全,四層,透天厝,住家用,113,7,0,0.2,327.24,5,2,6,無,27000000,,0,0,0,有
台灣新竹市新竹市仲生路５８號,新竹市新竹市仲生路５８號,143.01,非,110,12,建物1車位2,0,2,一層,五層,華廈,住家用,113,3,1,0,327.73,4,2,3,無,28880000,坡道平面,63.22,3000000,0,有
台灣新竹市新竹市西濱路一段２９２之１號,新竹市新竹市西濱路一段２９２之１號,129.48,住,113,8,建物1車位0,0,0,全,四層,透天厝,住商用,98,12,0,14.6,329.59,5,2,4,無,25000000,,0,0,1,無
台灣新竹市新竹市景觀大道２５２號六樓之２,新竹市新竹市景觀大道２５２號六樓之２,66.82,非,113,8,建物1車位4,0,4,六層,八層,華廈,工業用,113,4,0,0.4,335.3,0,0,0,有,23500000,坡道平面,73.86,3750000,0,有
台灣新竹市新竹市景觀大道２５２號六樓之３,新竹市新竹市景觀大道２５２號六樓之３,67.74,非,113,8,建物1車位4,0,4,六層,八層,華廈,工業用,113,4,0,0.4,338.91,0,0,0,有,23880000,坡道平面,73.86,3850000,0,有
台灣新竹市新竹市金山九街１３號,新竹市新竹市金山九街１３號,99,住,113,7,建物1車位0,0,0,全,五層,透天厝,住家用,109,7,0,4,340.83,15,0,15,無,50500000,,0,0,0,有
台灣新竹市新竹市景觀大道２５２號六樓之５,新竹市新竹市景觀大道２５２號六樓之５,68.55,非,113,8,建物1車位4,0,4,六層,八層,華廈,工業用,113,4,0,0.4,341.98,0,0,0,有,24150000,坡道平面,73.86,3900000,0,有
台灣新竹市新竹市景觀大道２５２號五樓之５,新竹市新竹市景觀大道２５２號五樓之５,68.55,非,113,6,建物1車位4,0,4,五層,八層,華廈,工業用,113,4,0,0.2,345.07,0,0,0,有,23820000,坡道平面,76.95,4000000,0,有
台灣新竹市新竹市景觀大道２５２號七樓之８,新竹市新竹市景觀大道２５２號七樓之８,68.55,非,113,7,建物1車位4,0,4,七層,八層,華廈,工業用,113,4,0,0.3,345.2,0,0,0,有,25030000,坡道平面,76.95,4150000,0,有
台灣新竹市新竹市關新北路１４５號五樓,新竹市新竹市關新北路１４５號五樓,40.17,住,113,6,建物1車位2,0,2,五層,二十四層,大樓,住家用,101,9,0,11.7,348.88,4,2,3,有,58850000,坡道平面,56.4,2400000,0,有
台灣新竹市新竹市景觀大道２５２號五樓之９,新竹市新竹市景觀大道２５２號五樓之９,68.6,非,113,8,建物1車位5,0,5,五層,八層,華廈,工業用,113,4,0,0.4,354.64,0,0,0,有,24000000,坡道平面,86.19,4150000,0,有
台灣新竹市新竹市西大路６５３號,新竹市新竹市西大路６５３號,749,住,113,5,建物2車位0,1,0,全,一層,透天厝,住家用,0,0,0,113.5,356.86,0,0,0,無,190000000,,0,0,0,無
台灣新竹市新竹市景觀大道２５２號五樓之３,新竹市新竹市景觀大道２５２號五樓之３,66.91,非,113,5,建物1車位4,0,4,五層,八層,華廈,工業用,113,4,0,0.1,360.16,0,0,0,有,22140000,坡道平面,98.4,4000000,0,有
台灣新竹市新竹市中華路四段３６號,新竹市新竹市中華路四段３６號,550,住,113,7,建物2車位0,1,0,全,二層,透天厝,住家用,0,0,0,113.7,364.08,7,3,3,無,84000000,,0,0,0,無
